superpop,pathway,n_genes,n_below,expected_below,fold,perm_p,q
EUR,GO:Potassium Ion Homeostasis (GO:0055075),23,4,2.179821120351483,1.83501295709761,0.1697,1.0
EUR,GO:Positive Regulation Of Centriole Replication (GO:0046601),8,2,0.7581986505570375,2.6378311258278146,0.16995,1.0
EUR,GO:Protein Ubiquitination (GO:0016567),410,45,38.85768084104817,1.158072201582943,0.17015,1.0
EUR,GO:Regulation Of DNA-templated Transcription Initiation (GO:2000142),8,2,0.7581986505570375,2.6378311258278146,0.17075,1.0
EUR,GO:Amine Metabolic Process (GO:0009308),8,2,0.7581986505570375,2.6378311258278146,0.1708,1.0
EUR,GO:Integrin Activation (GO:0033622),8,2,0.7581986505570375,2.6378311258278146,0.1708,1.0
EUR,GO:Negative Regulation Of Transporter Activity (GO:0032410),8,2,0.7581986505570375,2.6378311258278146,0.1708,1.0
EUR,GO:Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),75,10,7.108112348972226,1.4068432671081679,0.1709,1.0
EUR,GO:Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637),8,2,0.7581986505570375,2.6378311258278146,0.1711,1.0
EUR,GO:Epithelial Cilium Movement Involved In Determination Of Left/Right Asymmetry (GO:0060287),8,2,0.7581986505570375,2.6378311258278146,0.1715,1.0
EUR,"GO:Phototransduction, Visible Light (GO:0007603)",8,2,0.7581986505570375,2.6378311258278146,0.17165,1.0
EUR,GO:Regulation Of DNA Metabolic Process (GO:0051052),121,15,11.467754589675192,1.308015434294784,0.17165,1.0
EUR,GO:Cilium Movement Involved In Cell Motility (GO:0060294),8,2,0.7581986505570375,2.6378311258278146,0.17195,1.0
EUR,KEGG:Sulfur relay system,8,2,0.7581986505570375,2.6378311258278146,0.172,1.0
EUR,GO:Regulation Of Necrotic Cell Death (GO:0010939),8,2,0.7581986505570375,2.6378311258278146,0.17245,1.0
EUR,GO:Regulation Of Innate Immune Response (GO:0045088),75,10,7.108112348972226,1.4068432671081679,0.17255,1.0
EUR,GO:Neutrophil Migration (GO:1990266),75,10,7.108112348972226,1.4068432671081679,0.1727,1.0
EUR,GO:Regulation Of Sister Chromatid Cohesion (GO:0007063),8,2,0.7581986505570375,2.6378311258278146,0.1729,1.0
EUR,GO:Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),23,4,2.179821120351483,1.83501295709761,0.173,1.0
EUR,GO:Positive Regulation Of Receptor Recycling (GO:0001921),8,2,0.7581986505570375,2.6378311258278146,0.173,1.0
EUR,GO:Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668),8,2,0.7581986505570375,2.6378311258278146,0.17315,1.0
EUR,GO:Histone Ubiquitination (GO:0016574),8,2,0.7581986505570375,2.6378311258278146,0.17325,1.0
EUR,GO:Glucan Metabolic Process (GO:0044042),8,2,0.7581986505570375,2.6378311258278146,0.1739,1.0
EUR,GO:Lipid Phosphorylation (GO:0046834),8,2,0.7581986505570375,2.6378311258278146,0.17495,1.0
EUR,GO:Vesicle-Mediated Transport (GO:0016192),391,43,37.056959045975205,1.1603758405176066,0.1752,1.0
EUR,GO:Regulation Of Endothelial Cell Development (GO:1901550),8,2,0.7581986505570375,2.6378311258278146,0.17535,1.0
EUR,GO:Tetrahydrofolate Interconversion (GO:0035999),8,2,0.7581986505570375,2.6378311258278146,0.1757,1.0
EUR,GO:Regulation Of Cell Cycle Phase Transition (GO:1901987),23,4,2.179821120351483,1.83501295709761,0.1763,1.0
EUR,GO:Microtubule Bundle Formation (GO:0001578),49,7,4.643966734661855,1.5073320719016083,0.1769,1.0
EUR,GO:Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),422,46,39.99497881688373,1.150144377138194,0.1769,1.0
EUR,GO:Positive Regulation Of Intracellular Protein Transport (GO:0090316),122,15,11.562529420994823,1.297293996308761,0.1772,1.0
EUR,GO:DNA Topological Change (GO:0006265),8,2,0.7581986505570375,2.6378311258278146,0.1779,1.0
EUR,GO:Skeletal Muscle Tissue Development (GO:0007519),40,6,3.7909932527851877,1.5826986754966887,0.179,1.0
EUR,GO:Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),49,7,4.643966734661855,1.5073320719016083,0.17975,1.0
EUR,GO:Mesenchymal Cell Migration (GO:0090497),32,5,3.03279460222815,1.648644453642384,0.1804,1.0
EUR,GO:Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),49,7,4.643966734661855,1.5073320719016083,0.18115,1.0
EUR,KEGG:Vibrio cholerae infection,49,7,4.643966734661855,1.5073320719016083,0.1812,1.0
EUR,GO:Regulation Of Cytokinesis (GO:0032465),76,10,7.202887180291857,1.3883321714883234,0.18155,1.0
EUR,GO:Regulation Of Viral Transcription (GO:0046782),16,3,1.516397301114075,1.9783733443708609,0.18265,1.0
EUR,GO:Regulation Of Autophagy (GO:0010506),227,26,21.51388670955594,1.2085217492779414,0.18325,1.0
EUR,GO:Histone H3-K4 Methylation (GO:0051568),24,4,2.2745959516711123,1.7585540838852098,0.1833,1.0
EUR,GO:DNA Integrity Checkpoint Signaling (GO:0031570),41,6,3.885768084104817,1.5440962687772575,0.1834,1.0
EUR,KEGG:Base excision repair,32,5,3.03279460222815,1.648644453642384,0.18365,1.0
EUR,GO:Cellular Response To Hexose Stimulus (GO:0071331),24,4,2.2745959516711123,1.7585540838852098,0.18395,1.0
EUR,GO:Action Potential (GO:0001508),32,5,3.03279460222815,1.648644453642384,0.18495,1.0
EUR,GO:Positive Regulation Of Cell Division (GO:0051781),41,6,3.885768084104817,1.5440962687772575,0.185,1.0
EUR,GO:Acylglycerol Homeostasis (GO:0055090),24,4,2.2745959516711123,1.7585540838852098,0.1855,1.0
EUR,GO:Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),86,11,8.150635493488153,1.3495880178653936,0.18585,1.0
EUR,GO:Cellular Response To Glucose Starvation (GO:0042149),41,6,3.885768084104817,1.5440962687772575,0.1859,1.0
EUR,GO:Non-Canonical Wnt Signaling Pathway (GO:0035567),41,6,3.885768084104817,1.5440962687772575,0.18675,1.0
EUR,GO:Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064),16,3,1.516397301114075,1.9783733443708609,0.1869,1.0
EUR,GO:SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),41,6,3.885768084104817,1.5440962687772575,0.18715,1.0
EUR,GO:Regulation Of Biomineral Tissue Development (GO:0070167),24,4,2.2745959516711123,1.7585540838852098,0.1875,1.0
EUR,GO:NADH Dehydrogenase Complex Assembly (GO:0010257),50,7,4.738741565981484,1.4771854304635763,0.18755,1.0
EUR,GO:Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573),24,4,2.2745959516711123,1.7585540838852098,0.1876,1.0
EUR,GO:Toll-Like Receptor 4 Signaling Pathway (GO:0034142),16,3,1.516397301114075,1.9783733443708609,0.18835,1.0
EUR,GO:Negative Regulation Of TORC1 Signaling (GO:1904262),24,4,2.2745959516711123,1.7585540838852098,0.1884,1.0
EUR,GO:Carboxylic Acid Biosynthetic Process (GO:0046394),16,3,1.516397301114075,1.9783733443708609,0.18845,1.0
EUR,GO:Establishment Of Vesicle Localization (GO:0051650),16,3,1.516397301114075,1.9783733443708609,0.18875,1.0
EUR,GO:Regulation Of Establishment Of Endothelial Barrier (GO:1903140),16,3,1.516397301114075,1.9783733443708609,0.18885,1.0
EUR,GO:Membrane Repolarization (GO:0086009),16,3,1.516397301114075,1.9783733443708609,0.18935,1.0
EUR,GO:Regulation Of Stem Cell Proliferation (GO:0072091),16,3,1.516397301114075,1.9783733443708609,0.1894,1.0
EUR,GO:Central Nervous System Neuron Development (GO:0021954),16,3,1.516397301114075,1.9783733443708609,0.1896,1.0
EUR,GO:Stress-Activated MAPK Cascade (GO:0051403),41,6,3.885768084104817,1.5440962687772575,0.1896,1.0
EUR,GO:Calcium-Ion Regulated Exocytosis (GO:0017156),24,4,2.2745959516711123,1.7585540838852098,0.18975,1.0
EUR,GO:Positive Regulation Of Macrophage Activation (GO:0043032),16,3,1.516397301114075,1.9783733443708609,0.18985,1.0
EUR,GO:Camera-Type Eye Development (GO:0043010),24,4,2.2745959516711123,1.7585540838852098,0.1899,1.0
EUR,GO:Apoptotic Nuclear Changes (GO:0030262),16,3,1.516397301114075,1.9783733443708609,0.19,1.0
EUR,GO:Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311),16,3,1.516397301114075,1.9783733443708609,0.19015,1.0
EUR,GO:Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),24,4,2.2745959516711123,1.7585540838852098,0.1902,1.0
EUR,GO:Protein O-linked Mannosylation (GO:0035269),16,3,1.516397301114075,1.9783733443708609,0.1903,1.0
EUR,GO:Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),77,10,7.297662011611486,1.3703018835469167,0.191,1.0
EUR,GO:Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),50,7,4.738741565981484,1.4771854304635763,0.1918,1.0
EUR,GO:Regulation Of Receptor Recycling (GO:0001919),16,3,1.516397301114075,1.9783733443708609,0.19275,1.0
EUR,GO:Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),16,3,1.516397301114075,1.9783733443708609,0.19285,1.0
EUR,GO:Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),59,8,5.591715047858152,1.4306880682455942,0.1931,1.0
EUR,KEGG:Glycerophospholipid metabolism,95,12,9.00360897536482,1.3327988846287906,0.19315,1.0
EUR,GO:ncRNA Catabolic Process (GO:0034661),33,5,3.1275694335477797,1.598685530804736,0.1937,1.0
EUR,GO:Neutrophil Chemotaxis (GO:0030593),68,9,6.444688529734819,1.3964988313206077,0.1948,1.0
EUR,GO:Protein Stabilization (GO:0050821),190,22,18.00721795072964,1.2217323109097247,0.19535,1.0
EUR,GO:Regulation Of Cellular Response To Stress (GO:0080135),105,13,9.951357288561118,1.3063544623147272,0.1962,1.0
EUR,GO:Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),33,5,3.1275694335477797,1.598685530804736,0.19635,1.0
EUR,GO:Skeletal Muscle Organ Development (GO:0060538),33,5,3.1275694335477797,1.598685530804736,0.19645,1.0
EUR,GO:Positive Regulation Of Notch Signaling Pathway (GO:0045747),33,5,3.1275694335477797,1.598685530804736,0.19715,1.0
EUR,GO:Protein Autoubiquitination (GO:0051865),69,9,6.539463361054448,1.3762597178232077,0.1983,1.0
EUR,GO:DNA Damage Checkpoint Signaling (GO:0000077),33,5,3.1275694335477797,1.598685530804736,0.1991,1.0
EUR,GO:Response To Estrogen (GO:0043627),33,5,3.1275694335477797,1.598685530804736,0.1998,1.0
EUR,GO:Vesicle Cargo Loading (GO:0035459),25,4,2.369370782990742,1.6882119205298014,0.2,1.0
EUR,GO:Mitochondrial Respirasome Assembly (GO:0097250),9,2,0.8529734818766672,2.3447387785136127,0.2001,1.0
EUR,GO:Regulation Of Notch Signaling Pathway (GO:0008593),69,9,6.539463361054448,1.3762597178232077,0.20035,1.0
EUR,GO:Positive Regulation Of Macroautophagy (GO:0016239),60,8,5.686489879177781,1.4068432671081679,0.20045,1.0
EUR,GO:Regulation Of Axon Extension (GO:0030516),33,5,3.1275694335477797,1.598685530804736,0.201,1.0
EUR,GO:Modulation By Host Of Symbiont Process (GO:0051851),42,6,3.9805429154244467,1.5073320719016083,0.20175,1.0
EUR,GO:Telomere Maintenance Via Recombination (GO:0000722),9,2,0.8529734818766672,2.3447387785136127,0.2019,1.0
EUR,KEGG:Cushing syndrome,154,18,14.595324023222972,1.233271695192225,0.20205,1.0
EUR,GO:Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052),9,2,0.8529734818766672,2.3447387785136127,0.2022,1.0
EUR,GO:Protein Targeting To Vacuole (GO:0006623),33,5,3.1275694335477797,1.598685530804736,0.20235,1.0
EUR,GO:Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635),9,2,0.8529734818766672,2.3447387785136127,0.2029,1.0
EUR,GO:Fatty Acid Catabolic Process (GO:0009062),60,8,5.686489879177781,1.4068432671081679,0.203,1.0
EUR,GO:Alpha-Amino Acid Biosynthetic Process (GO:1901607),9,2,0.8529734818766672,2.3447387785136127,0.20315,1.0
EUR,GO:Regulation Of Inflammatory Response To Wounding (GO:0106014),9,2,0.8529734818766672,2.3447387785136127,0.20355,1.0
EUR,GO:Protein Prenylation (GO:0018342),9,2,0.8529734818766672,2.3447387785136127,0.20405,1.0
EUR,GO:Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515),25,4,2.369370782990742,1.6882119205298014,0.2042,1.0
EUR,GO:Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988),9,2,0.8529734818766672,2.3447387785136127,0.20445,1.0
EUR,GO:Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115),9,2,0.8529734818766672,2.3447387785136127,0.20555,1.0
EUR,GO:Peptidyl-Lysine Acetylation (GO:0018394),9,2,0.8529734818766672,2.3447387785136127,0.20565,1.0
EUR,GO:Regulation Of Ceramide Biosynthetic Process (GO:2000303),9,2,0.8529734818766672,2.3447387785136127,0.20595,1.0
EUR,GO:Regulation Of Memory T Cell Differentiation (GO:0043380),9,2,0.8529734818766672,2.3447387785136127,0.20625,1.0
EUR,GO:Forelimb Morphogenesis (GO:0035136),9,2,0.8529734818766672,2.3447387785136127,0.20635,1.0
EUR,GO:Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817),9,2,0.8529734818766672,2.3447387785136127,0.2064,1.0
EUR,GO:Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587),9,2,0.8529734818766672,2.3447387785136127,0.20665,1.0
EUR,GO:Response To Hydroxyurea (GO:0072710),9,2,0.8529734818766672,2.3447387785136127,0.20665,1.0
EUR,GO:Mitotic DNA Replication Checkpoint Signaling (GO:0033314),9,2,0.8529734818766672,2.3447387785136127,0.2067,1.0
EUR,GO:Positive Regulation Of Vasculogenesis (GO:2001214),9,2,0.8529734818766672,2.3447387785136127,0.20675,1.0
EUR,GO:Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),25,4,2.369370782990742,1.6882119205298014,0.20675,1.0
EUR,GO:Positive Regulation Of Tissue Remodeling (GO:0034105),9,2,0.8529734818766672,2.3447387785136127,0.2069,1.0
EUR,GO:Kinetochore Assembly (GO:0051382),9,2,0.8529734818766672,2.3447387785136127,0.20725,1.0
EUR,GO:Regulation Of Granulocyte Differentiation (GO:0030852),9,2,0.8529734818766672,2.3447387785136127,0.2075,1.0
EUR,GO:Regulation Of DNA Repair (GO:0006282),126,15,11.941628746273341,1.2561100599180068,0.20755,1.0
EUR,GO:Monoatomic Anion Homeostasis (GO:0055081),9,2,0.8529734818766672,2.3447387785136127,0.2077,1.0
EUR,GO:Nuclear mRNA Surveillance (GO:0071028),9,2,0.8529734818766672,2.3447387785136127,0.2077,1.0
EUR,GO:Cellular Response To Increased Oxygen Levels (GO:0036295),9,2,0.8529734818766672,2.3447387785136127,0.20775,1.0
EUR,GO:Positive Regulation Of Mitochondrial Membrane Permeability (GO:0035794),9,2,0.8529734818766672,2.3447387785136127,0.2078,1.0
EUR,GO:Central Nervous System Myelination (GO:0022010),9,2,0.8529734818766672,2.3447387785136127,0.20805,1.0
EUR,GO:Positive Regulation Of Protein Polyubiquitination (GO:1902916),9,2,0.8529734818766672,2.3447387785136127,0.20825,1.0
EUR,GO:Regulation Of Bile Acid Biosynthetic Process (GO:0070857),9,2,0.8529734818766672,2.3447387785136127,0.2084,1.0
EUR,GO:Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),107,13,10.140906951200376,1.2819366218976296,0.20845,1.0
EUR,GO:Autophagosome Maturation (GO:0097352),42,6,3.9805429154244467,1.5073320719016083,0.20855,1.0
EUR,GO:rRNA Metabolic Process (GO:0016072),88,11,8.340185156127413,1.318915562913907,0.2086,1.0
EUR,GO:Regulation Of Chondrocyte Differentiation (GO:0032330),25,4,2.369370782990742,1.6882119205298014,0.20865,1.0
EUR,GO:Cellular Response To Oxygen Levels (GO:0071453),9,2,0.8529734818766672,2.3447387785136127,0.2087,1.0
EUR,GO:Regulation Of Gene Expression By Genomic Imprinting (GO:0006349),9,2,0.8529734818766672,2.3447387785136127,0.2089,1.0
EUR,GO:ERAD Pathway (GO:0036503),88,11,8.340185156127413,1.318915562913907,0.2091,1.0
EUR,GO:Peptidyl-Cysteine Modification (GO:0018198),9,2,0.8529734818766672,2.3447387785136127,0.2092,1.0
EUR,GO:Microtubule Anchoring At Centrosome (GO:0034454),9,2,0.8529734818766672,2.3447387785136127,0.2093,1.0
EUR,GO:Chloride Ion Homeostasis (GO:0055064),9,2,0.8529734818766672,2.3447387785136127,0.20935,1.0
EUR,GO:Regulation Of Glucose Transmembrane Transport (GO:0010827),17,3,1.6111721324337047,1.8619984417608102,0.20935,1.0
EUR,GO:poly(A)+ mRNA Export From Nucleus (GO:0016973),17,3,1.6111721324337047,1.8619984417608102,0.20945,1.0
EUR,GO:Positive Regulation Of Lipase Activity (GO:0060193),9,2,0.8529734818766672,2.3447387785136127,0.20945,1.0
EUR,GO:Dosage Compensation (GO:0007549),9,2,0.8529734818766672,2.3447387785136127,0.20955,1.0
EUR,GO:Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599),9,2,0.8529734818766672,2.3447387785136127,0.20975,1.0
EUR,GO:Mitotic Spindle Elongation (GO:0000022),9,2,0.8529734818766672,2.3447387785136127,0.2099,1.0
EUR,GO:DNA Modification (GO:0006304),17,3,1.6111721324337047,1.8619984417608102,0.21035,1.0
EUR,GO:Mitotic Spindle Midzone Assembly (GO:0051256),9,2,0.8529734818766672,2.3447387785136127,0.2105,1.0
EUR,GO:Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),25,4,2.369370782990742,1.6882119205298014,0.211,1.0
EUR,GO:NLS-bearing Protein Import Into Nucleus (GO:0006607),17,3,1.6111721324337047,1.8619984417608102,0.21115,1.0
EUR,KEGG:Steroid hormone biosynthesis,60,8,5.686489879177781,1.4068432671081679,0.2112,1.0
EUR,GO:Carbohydrate Phosphorylation (GO:0046835),9,2,0.8529734818766672,2.3447387785136127,0.2113,1.0
EUR,GO:Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035),25,4,2.369370782990742,1.6882119205298014,0.21135,1.0
EUR,GO:Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797),17,3,1.6111721324337047,1.8619984417608102,0.2121,1.0
EUR,GO:Autophagy Of Nucleus (GO:0044804),17,3,1.6111721324337047,1.8619984417608102,0.21255,1.0
EUR,GO:Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),79,10,7.487211674250745,1.3356106966216783,0.21265,1.0
EUR,GO:Organophosphate Ester Transport (GO:0015748),25,4,2.369370782990742,1.6882119205298014,0.2132,1.0
EUR,GO:Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749),17,3,1.6111721324337047,1.8619984417608102,0.2133,1.0
EUR,GO:Eye Morphogenesis (GO:0048592),17,3,1.6111721324337047,1.8619984417608102,0.21345,1.0
EUR,GO:Regulation Of Epithelial Cell Differentiation (GO:0030856),17,3,1.6111721324337047,1.8619984417608102,0.21355,1.0
EUR,KEGG:FoxO signaling pathway,126,15,11.941628746273341,1.2561100599180068,0.21385,1.0
EUR,GO:G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),17,3,1.6111721324337047,1.8619984417608102,0.21415,1.0
EUR,KEGG:Nucleotide excision repair,43,6,4.075317746744076,1.4722778376713384,0.2144,1.0
EUR,"GO:mRNA Cis Splicing, Via Spliceosome (GO:0045292)",17,3,1.6111721324337047,1.8619984417608102,0.21445,1.0
EUR,GO:Pattern Recognition Receptor Signaling Pathway (GO:0002221),52,7,4.928291228620743,1.4203706062149772,0.2148,1.0
EUR,GO:ncRNA Metabolic Process (GO:0034660),17,3,1.6111721324337047,1.8619984417608102,0.21535,1.0
EUR,GO:Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),25,4,2.369370782990742,1.6882119205298014,0.21535,1.0
EUR,GO:Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),89,11,8.434959987447042,1.3040962869261106,0.21595,1.0
EUR,GO:Carbohydrate Derivative Transport (GO:1901264),17,3,1.6111721324337047,1.8619984417608102,0.2163,1.0
EUR,GO:Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),17,3,1.6111721324337047,1.8619984417608102,0.2172,1.0
EUR,GO:Positive Regulation Of Monocyte Chemotaxis (GO:0090026),17,3,1.6111721324337047,1.8619984417608102,0.21755,1.0
EUR,GO:Mitochondrial Translation (GO:0032543),98,12,9.28793346932371,1.2919989187728071,0.2179,1.0
EUR,GO:NADP Metabolic Process (GO:0006739),17,3,1.6111721324337047,1.8619984417608102,0.2183,1.0
EUR,GO:ERBB Signaling Pathway (GO:0038127),52,7,4.928291228620743,1.4203706062149772,0.21835,1.0
EUR,GO:Intracellular Estrogen Receptor Signaling Pathway (GO:0030520),17,3,1.6111721324337047,1.8619984417608102,0.21905,1.0
EUR,GO:Mesenchymal Cell Differentiation (GO:0048762),52,7,4.928291228620743,1.4203706062149772,0.2196,1.0
EUR,GO:Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),194,22,18.38631727600816,1.196541953983751,0.21965,1.0
EUR,KEGG:DNA replication,34,5,3.2223442648674094,1.5516653681340085,0.2197,1.0
EUR,GO:Protein Phosphorylation (GO:0006468),481,51,45.58669386474188,1.1187475045090938,0.2199,1.0
EUR,GO:Organelle Disassembly (GO:1903008),52,7,4.928291228620743,1.4203706062149772,0.22105,1.0
EUR,GO:Vesicle Organization (GO:0016050),89,11,8.434959987447042,1.3040962869261106,0.2217,1.0
EUR,KEGG:Lysine degradation,61,8,5.781264710497411,1.3837802627293452,0.2219,1.0
EUR,GO:Regulation Of DNA-templated Transcription Elongation (GO:0032784),43,6,4.075317746744076,1.4722778376713384,0.2226,1.0
