pathway,n_genes,n_below,expected_below,fold_enrichment,mean_rank_pct,perm_p,q_value,significant_fdr05
GO_BP:Pyroptosis (GO:0070269),28,3,2.6125820800677824,1.1482892816604506,50.46257542684983,0.4919250807491925,1.0,False
GO_BP:Golgi To Plasma Membrane Protein Transport (GO:0043001),28,3,2.6125820800677824,1.1482892816604506,46.63750295505314,0.4919550804491955,1.0,False
GO_BP:Response To Amino Acid (GO:0043200),28,3,2.6125820800677824,1.1482892816604506,47.00899765024769,0.4920350796492035,1.0,False
GO_BP:Cell-Substrate Junction Assembly (GO:0007044),28,3,2.6125820800677824,1.1482892816604506,46.8808733926346,0.4920950790492095,1.0,False
GO_BP:mRNA Splice Site Recognition (GO:0006376),28,3,2.6125820800677824,1.1482892816604506,45.66323514048999,0.49227507724922753,1.0,False
GO_BP:Protein Acetylation (GO:0006473),28,3,2.6125820800677824,1.1482892816604506,43.71525050530387,0.4927050729492705,1.0,False
GO_BP:Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351),7,1,0.6531455200169456,1.5310523755472676,63.424007638806984,0.4927750722492775,1.0,False
GO_BP:Regulation Of Bone Resorption (GO:0045124),28,3,2.6125820800677824,1.1482892816604506,55.1050338425177,0.4927950720492795,1.0,False
GO_BP:Positive Regulation Of Organelle Assembly (GO:1902117),60,6,5.598390171573819,1.0717366628830873,44.49943360709404,0.49289507104928953,1.0,False
GO_BP:Neuroepithelial Cell Differentiation (GO:0060563),7,1,0.6531455200169456,1.5310523755472676,44.25307017829927,0.4929950700492995,1.0,False
GO_BP:Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158),28,3,2.6125820800677824,1.1482892816604506,50.41987377933577,0.4930550694493055,1.0,False
"GO_BP:Regulation Of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043376)",7,1,0.6531455200169456,1.5310523755472676,49.39498960758666,0.4930950690493095,1.0,False
GO_BP:Negative Regulation Of Mitochondrial Membrane Permeability (GO:0035795),7,1,0.6531455200169456,1.5310523755472676,40.8542994581187,0.4932750672493275,1.0,False
GO_BP:Nucleic Acid Metabolic Process (GO:0090304),28,3,2.6125820800677824,1.1482892816604506,33.64847510192582,0.4932950670493295,1.0,False
GO_BP:Regulation Of Organ Growth (GO:0046620),7,1,0.6531455200169456,1.5310523755472676,37.212994129590584,0.49348506514934853,1.0,False
GO_BP:Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819),7,1,0.6531455200169456,1.5310523755472676,41.080710823580596,0.4935150648493515,1.0,False
GO_BP:Positive Regulation By Host Of Viral Genome Replication (GO:0044829),7,1,0.6531455200169456,1.5310523755472676,41.03355508521197,0.4936250637493625,1.0,False
GO_BP:Negative Regulation Of miRNA-mediated Gene Silencing (GO:0060965),7,1,0.6531455200169456,1.5310523755472676,46.423055649270395,0.4937550624493755,1.0,False
GO_BP:Protein Localization To Microtubule Cytoskeleton (GO:0072698),7,1,0.6531455200169456,1.5310523755472676,35.720845822557415,0.4937650623493765,1.0,False
GO_BP:Antimicrobial Humoral Response (GO:0019730),92,9,8.584198263079855,1.0484380397769333,52.26916550307696,0.4937950620493795,1.0,False
GO_BP:DNA Ligation (GO:0006266),7,1,0.6531455200169456,1.5310523755472676,42.20099396564678,0.4939350606493935,1.0,False
GO_BP:NADH Metabolic Process (GO:0006734),7,1,0.6531455200169456,1.5310523755472676,36.88727188322166,0.49403505964940353,1.0,False
GO_BP:Collecting Duct Development (GO:0072044),7,1,0.6531455200169456,1.5310523755472676,43.56073128270248,0.49403505964940353,1.0,False
GO_BP:Positive Regulation Of Protein Localization To Endosome (GO:1905668),7,1,0.6531455200169456,1.5310523755472676,46.494672094897915,0.4940950590494095,1.0,False
GO_BP:Regulation Of Protein ADP-ribosylation (GO:0010835),7,1,0.6531455200169456,1.5310523755472676,47.44979627869895,0.4940950590494095,1.0,False
GO_BP:Limb Development (GO:0060173),28,3,2.6125820800677824,1.1482892816604506,44.071900439166015,0.4941150588494115,1.0,False
GO_BP:Cellular Response To Muramyl Dipeptide (GO:0071225),7,1,0.6531455200169456,1.5310523755472676,29.999573888435304,0.4941950580494195,1.0,False
GO_BP:Negative Regulation Of T-helper 17 Cell Differentiation (GO:2000320),7,1,0.6531455200169456,1.5310523755472676,42.084061276269004,0.4942150578494215,1.0,False
GO_BP:Regulation Of Interleukin-18 Production (GO:0032661),7,1,0.6531455200169456,1.5310523755472676,46.30728280956563,0.4943450565494345,1.0,False
GO_BP:Cellular Response To Nitric Oxide (GO:0071732),7,1,0.6531455200169456,1.5310523755472676,57.55587151832962,0.4944350556494435,1.0,False
GO_BP:Negative Regulation Of Leukocyte Proliferation (GO:0070664),7,1,0.6531455200169456,1.5310523755472676,43.504313490535814,0.4944650553494465,1.0,False
GO_BP:Regulation Of Protein Localization To Early Endosome (GO:1902965),7,1,0.6531455200169456,1.5310523755472676,46.494672094897915,0.4945150548494515,1.0,False
GO_BP:Translational Termination (GO:0006415),7,1,0.6531455200169456,1.5310523755472676,36.15421765282731,0.4945150548494515,1.0,False
GO_BP:Positive Regulation Of Aspartic-Type Peptidase Activity (GO:1905247),7,1,0.6531455200169456,1.5310523755472676,39.468989998612834,0.4945850541494585,1.0,False
GO_BP:Negative Regulation Of Intracellular Transport (GO:0032387),7,1,0.6531455200169456,1.5310523755472676,39.96388141567872,0.4947350526494735,1.0,False
GO_BP:Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151),7,1,0.6531455200169456,1.5310523755472676,40.10768705776426,0.4948050519494805,1.0,False
GO_BP:Macromolecule Depalmitoylation (GO:0098734),7,1,0.6531455200169456,1.5310523755472676,38.07759928496465,0.4948250517494825,1.0,False
GO_BP:Regulation Of Golgi To Plasma Membrane Protein Transport (GO:0042996),7,1,0.6531455200169456,1.5310523755472676,50.438393703492615,0.4948550514494855,1.0,False
GO_BP:Tryptophan Catabolic Process (GO:0006569),7,1,0.6531455200169456,1.5310523755472676,72.31277930282761,0.4950050499495005,1.0,False
GO_BP:Protein Localization To Microtubule (GO:0035372),7,1,0.6531455200169456,1.5310523755472676,31.731018773542615,0.4950850491495085,1.0,False
GO_BP:Aldehyde Catabolic Process (GO:0046185),7,1,0.6531455200169456,1.5310523755472676,54.208022424846526,0.4951950480495195,1.0,False
GO_BP:Glucocorticoid Metabolic Process (GO:0008211),7,1,0.6531455200169456,1.5310523755472676,58.280477615977155,0.49522504774952253,1.0,False
GO_BP:Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561),7,1,0.6531455200169456,1.5310523755472676,45.95401392827889,0.49524504754952453,1.0,False
GO_BP:Response To Epinephrine (GO:0071871),7,1,0.6531455200169456,1.5310523755472676,59.63491480598638,0.4952750472495275,1.0,False
GO_BP:Lymphatic Endothelial Cell Differentiation (GO:0060836),7,1,0.6531455200169456,1.5310523755472676,45.746834979681125,0.4952750472495275,1.0,False
"GO_BP:Positive Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043372)",7,1,0.6531455200169456,1.5310523755472676,64.51338927130693,0.4952850471495285,1.0,False
GO_BP:Regulation Of Rhodopsin Mediated Signaling Pathway (GO:0022400),7,1,0.6531455200169456,1.5310523755472676,37.428485081859414,0.4954250457495425,1.0,False
GO_BP:Neuron Fate Specification (GO:0048665),7,1,0.6531455200169456,1.5310523755472676,38.38138283241117,0.4954550454495455,1.0,False
GO_BP:Foam Cell Differentiation (GO:0090077),7,1,0.6531455200169456,1.5310523755472676,50.79925945291309,0.4954850451495485,1.0,False
GO_BP:Positive Regulation Of Dendritic Spine Morphogenesis (GO:0061003),7,1,0.6531455200169456,1.5310523755472676,52.852999081609944,0.4955050449495505,1.0,False
GO_BP:Negative Regulation Of Protein K63-linked Ubiquitination (GO:1900045),7,1,0.6531455200169456,1.5310523755472676,34.437881750786886,0.4955150448495515,1.0,False
GO_BP:Protein Desumoylation (GO:0016926),7,1,0.6531455200169456,1.5310523755472676,45.44802088488705,0.4955250447495525,1.0,False
GO_BP:Regulation Of Protein Localization To Nucleolus (GO:1904749),7,1,0.6531455200169456,1.5310523755472676,50.67168742168291,0.4955350446495535,1.0,False
GO_BP:Negative Regulation Of Phospholipase Activity (GO:0010519),7,1,0.6531455200169456,1.5310523755472676,45.57284134415598,0.4955850441495585,1.0,False
GO_BP:Intermediate Filament Bundle Assembly (GO:0045110),7,1,0.6531455200169456,1.5310523755472676,38.00554425884853,0.4956250437495625,1.0,False
GO_BP:Cellular Response To Epinephrine Stimulus (GO:0071872),7,1,0.6531455200169456,1.5310523755472676,59.63491480598638,0.4956750432495675,1.0,False
GO_BP:Positive Regulation Of Chromosome Condensation (GO:1905821),7,1,0.6531455200169456,1.5310523755472676,34.494762357561186,0.4956750432495675,1.0,False
GO_BP:Positive Regulation Of Protein Localization To Early Endosome (GO:1902966),7,1,0.6531455200169456,1.5310523755472676,46.494672094897915,0.4957250427495725,1.0,False
GO_BP:Taurine Metabolic Process (GO:0019530),7,1,0.6531455200169456,1.5310523755472676,31.350881217886904,0.49583504164958353,1.0,False
GO_BP:Preassembly Of GPI Anchor In ER Membrane (GO:0016254),7,1,0.6531455200169456,1.5310523755472676,50.3671461981589,0.49583504164958353,1.0,False
"GO_BP:Negative Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)",7,1,0.6531455200169456,1.5310523755472676,50.837587004359804,0.49585504144958553,1.0,False
GO_BP:Peptidyl-Lysine Hydroxylation (GO:0017185),7,1,0.6531455200169456,1.5310523755472676,54.53242654289412,0.4958850411495885,1.0,False
GO_BP:Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034),7,1,0.6531455200169456,1.5310523755472676,49.336341122437865,0.4958850411495885,1.0,False
GO_BP:Single Strand Break Repair (GO:0000012),7,1,0.6531455200169456,1.5310523755472676,39.18081043268337,0.4959350406495935,1.0,False
GO_BP:Positive Regulation Of Tooth Mineralization (GO:0070172),7,1,0.6531455200169456,1.5310523755472676,42.592636598317505,0.4959450405495945,1.0,False
GO_BP:Negative Regulation Of Glucose Import (GO:0046325),7,1,0.6531455200169456,1.5310523755472676,49.609203612915444,0.4959650403495965,1.0,False
GO_BP:Proteasome Assembly (GO:0043248),7,1,0.6531455200169456,1.5310523755472676,38.76864961254514,0.4959950400495995,1.0,False
GO_BP:Negative Regulation Of Inflammatory Response To Wounding (GO:0106015),7,1,0.6531455200169456,1.5310523755472676,29.091800547227358,0.4960050399496005,1.0,False
GO_BP:tRNA Surveillance (GO:0106354),7,1,0.6531455200169456,1.5310523755472676,26.052439244543955,0.4960250397496025,1.0,False
GO_BP:Kidney Epithelium Development (GO:0072073),7,1,0.6531455200169456,1.5310523755472676,47.15171893227954,0.4960350396496035,1.0,False
GO_BP:Myeloid Leukocyte Mediated Immunity (GO:0002444),7,1,0.6531455200169456,1.5310523755472676,35.838009293496384,0.4960450395496045,1.0,False
"GO_BP:Post-Translational Protein Targeting To Membrane, Translocation (GO:0031204)",7,1,0.6531455200169456,1.5310523755472676,35.33828492043013,0.4960450395496045,1.0,False
GO_BP:Cellular Response To Leptin Stimulus (GO:0044320),7,1,0.6531455200169456,1.5310523755472676,48.37359608621729,0.4960850391496085,1.0,False
GO_BP:Protein Depalmitoylation (GO:0002084),7,1,0.6531455200169456,1.5310523755472676,38.07759928496465,0.4960850391496085,1.0,False
GO_BP:Amine Transport (GO:0015837),7,1,0.6531455200169456,1.5310523755472676,64.88900749154139,0.4961550384496155,1.0,False
GO_BP:Mitral Valve Development (GO:0003174),7,1,0.6531455200169456,1.5310523755472676,47.28027211425619,0.4962050379496205,1.0,False
GO_BP:Acid Secretion (GO:0046717),7,1,0.6531455200169456,1.5310523755472676,50.70316415208432,0.4962050379496205,1.0,False
GO_BP:Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),92,9,8.584198263079855,1.0484380397769333,51.94550991199858,0.4962050379496205,1.0,False
GO_BP:Positive Regulation Of Leukocyte Differentiation (GO:1902107),7,1,0.6531455200169456,1.5310523755472676,39.767254136016966,0.4962950370496295,1.0,False
GO_BP:Terpenoid Metabolic Process (GO:0006721),7,1,0.6531455200169456,1.5310523755472676,60.55304301662029,0.4963150368496315,1.0,False
GO_BP:Negative Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064),7,1,0.6531455200169456,1.5310523755472676,37.49863068666021,0.4963650363496365,1.0,False
GO_BP:Lens Fiber Cell Development (GO:0070307),7,1,0.6531455200169456,1.5310523755472676,57.28448802367557,0.4963850361496385,1.0,False
GO_BP:Protein Retention In ER Lumen (GO:0006621),7,1,0.6531455200169456,1.5310523755472676,51.48737584029424,0.4963850361496385,1.0,False
GO_BP:Golgi Lumen Acidification (GO:0061795),7,1,0.6531455200169456,1.5310523755472676,38.2354517502655,0.4963950360496395,1.0,False
GO_BP:Phosphatidylserine Acyl-Chain Remodeling (GO:0036150),7,1,0.6531455200169456,1.5310523755472676,57.768152061224065,0.4963950360496395,1.0,False
GO_BP:Negative Regulation Of Actin Nucleation (GO:0051126),7,1,0.6531455200169456,1.5310523755472676,40.248324340302155,0.49643503564964353,1.0,False
GO_BP:Positive Regulation Of Membrane Invagination (GO:1905155),7,1,0.6531455200169456,1.5310523755472676,64.09298818385955,0.4964650353496465,1.0,False
GO_BP:Spleen Development (GO:0048536),7,1,0.6531455200169456,1.5310523755472676,41.3326228068331,0.4964650353496465,1.0,False
GO_BP:Regulation Of Chromosome Condensation (GO:0060623),7,1,0.6531455200169456,1.5310523755472676,34.494762357561186,0.4965750342496575,1.0,False
GO_BP:Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423),7,1,0.6531455200169456,1.5310523755472676,59.849471504667676,0.4965750342496575,1.0,False
GO_BP:Cobalamin Metabolic Process (GO:0009235),7,1,0.6531455200169456,1.5310523755472676,46.233156761796344,0.4966350336496635,1.0,False
GO_BP:Regulation Of Lipoprotein Metabolic Process (GO:0050746),7,1,0.6531455200169456,1.5310523755472676,37.79749795964718,0.4966350336496635,1.0,False
GO_BP:Diacylglycerol Biosynthetic Process (GO:0006651),7,1,0.6531455200169456,1.5310523755472676,44.32818643090365,0.4966450335496645,1.0,False
GO_BP:Sulfur Amino Acid Biosynthetic Process (GO:0000097),7,1,0.6531455200169456,1.5310523755472676,61.752379986935516,0.4966450335496645,1.0,False
GO_BP:Regulation Of Amide Metabolic Process (GO:0034248),39,4,3.6389536115229824,1.0992170901365,46.05909952985662,0.4966950330496695,1.0,False
"GO_BP:DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)",7,1,0.6531455200169456,1.5310523755472676,59.61955910434151,0.4967350326496735,1.0,False
GO_BP:Regulation Of Type B Pancreatic Cell Development (GO:2000074),7,1,0.6531455200169456,1.5310523755472676,40.66271481288384,0.4967450325496745,1.0,False
GO_BP:Regulation Of Protein Localization To Cell Cortex (GO:1904776),7,1,0.6531455200169456,1.5310523755472676,48.28822106671752,0.4967550324496755,1.0,False
GO_BP:Leukocyte Aggregation (GO:0070486),7,1,0.6531455200169456,1.5310523755472676,51.803851049679075,0.4967850321496785,1.0,False
GO_BP:SREBP Signaling Pathway (GO:0032933),7,1,0.6531455200169456,1.5310523755472676,29.292369074499415,0.4967850321496785,1.0,False
GO_BP:Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372),7,1,0.6531455200169456,1.5310523755472676,62.877310249497086,0.4968050319496805,1.0,False
GO_BP:Regulation Of Dopamine Receptor Signaling Pathway (GO:0060159),7,1,0.6531455200169456,1.5310523755472676,51.19829134678442,0.4968550314496855,1.0,False
GO_BP:Negative Regulation Of Lipid Kinase Activity (GO:0090219),7,1,0.6531455200169456,1.5310523755472676,44.179669199219965,0.4968950310496895,1.0,False
GO_BP:Negative Regulation Of Protein Phosphorylation (GO:0001933),146,14,13.622749417496294,1.0276926904358372,50.56258915131113,0.4969150308496915,1.0,False
GO_BP:Establishment Of Protein Localization To Peroxisome (GO:0072663),7,1,0.6531455200169456,1.5310523755472676,36.75243066641009,0.4969150308496915,1.0,False
GO_BP:Regulation Of Actin Filament Length (GO:0030832),7,1,0.6531455200169456,1.5310523755472676,56.220488745442246,0.4969350306496935,1.0,False
GO_BP:Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),71,7,6.624761703029019,1.0566417803072692,46.31704377307341,0.4969950300496995,1.0,False
GO_BP:Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425),7,1,0.6531455200169456,1.5310523755472676,59.849471504667676,0.4971250287497125,1.0,False
GO_BP:Positive Regulation Of Adaptive Immune Response (GO:0002821),7,1,0.6531455200169456,1.5310523755472676,48.834059615761696,0.4971650283497165,1.0,False
GO_BP:Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917),7,1,0.6531455200169456,1.5310523755472676,50.184420001753324,0.4971950280497195,1.0,False
GO_BP:Regulation Of Neuron Apoptotic Process (GO:0043523),103,10,9.610569794535056,1.0405210319253275,48.55703177294624,0.4972350276497235,1.0,False
GO_BP:Fructose Metabolic Process (GO:0006000),7,1,0.6531455200169456,1.5310523755472676,44.03109145665259,0.4972850271497285,1.0,False
GO_BP:Peptidyl-Proline Hydroxylation To 4-hydroxy-L-proline (GO:0018401),7,1,0.6531455200169456,1.5310523755472676,44.41005838129487,0.4973150268497315,1.0,False
GO_BP:Positive Regulation Of ATP Biosynthetic Process (GO:2001171),7,1,0.6531455200169456,1.5310523755472676,52.07863170722847,0.4973550264497355,1.0,False
GO_BP:Regulation Of DNA Demethylation (GO:1901535),7,1,0.6531455200169456,1.5310523755472676,70.27057477586098,0.4974850251497485,1.0,False
GO_BP:Multi-Ciliated Epithelial Cell Differentiation (GO:1903251),7,1,0.6531455200169456,1.5310523755472676,42.55296850661633,0.4975450245497545,1.0,False
GO_BP:Cellular Biogenic Amine Catabolic Process (GO:0042402),7,1,0.6531455200169456,1.5310523755472676,63.87840625831807,0.4975550244497555,1.0,False
GO_BP:Cellular Response To Reactive Nitrogen Species (GO:1902170),7,1,0.6531455200169456,1.5310523755472676,57.55587151832962,0.49761502384976153,1.0,False
